2026-04-20T17:35:14.789198, server2, 192.168.0.5, /login, 404, 1.024
2026-04-20T17:35:50.185981, server3, 192.168.0.2, /products, 200, 0.743
2026-04-20T17:33:31.767525, server3, 172.16.0.1, /products, 500, 0.141
2026-04-20T17:32:49.185833, server2, 192.168.0.5, /api/data, 500, 0.661
2026-04-20T17:26:55.341532, server1, 192.168.0.5, /api/data, 500, 0.804
2026-04-20T17:30:48.765771, server3, 172.16.0.1, /login, 200, 0.25
2026-04-20T17:32:02.738830, server1, 10.0.0.8, /api/data, 200, 0.748
2026-04-20T17:36:17.247110, server3, 10.0.0.8, /login, 200, 0.632
2026-04-20T17:38:34.004217, server3, 192.168.0.5, /, 200, 0.866
2026-04-20T17:24:55.429827, server1, 10.0.0.8, /products, 404, 0.41
2026-04-20T17:43:56.094285, server1, 10.0.0.8, /api/data, 404, 0.769
2026-04-20T17:28:26.316206, server1, 192.168.0.5, /api/data, 200, 0.725
2026-04-20T17:44:20.302068, server3, 10.0.0.8, /, 200, 1.094
2026-04-20T17:25:57.863274, server1, 192.168.0.5, /api/data, 200, 0.261
2026-04-20T17:43:37.574790, server1, 10.0.0.8, /, 500, 0.26
2026-04-20T17:43:56.598318, server3, 172.16.0.1, /login, 200, 0.67
2026-04-20T17:38:03.746722, server3, 192.168.0.2, /login, 500, 0.648
2026-04-20T17:34:21.804461, server1, 10.0.0.8, /, 200, 0.115
2026-04-20T17:35:14.222564, server2, 192.168.0.5, /, 200, 0.802
2026-04-20T17:33:18.881890, server3, 192.168.0.5, /api/data, 200, 0.992
2026-04-20T17:35:44.917810, server1, 10.0.0.8, /products, 500, 0.451
2026-04-20T17:26:32.208694, server3, 192.168.0.5, /, 404, 0.685
2026-04-20T17:39:11.922949, server3, 192.168.0.5, /api/data, 404, 0.163
2026-04-20T17:28:21.755584, server3, 10.0.0.8, /products, 500, 0.336
2026-04-20T17:27:48.459451, server3, 192.168.0.2, /login, 200, 0.158
2026-04-20T17:28:11.806984, server3, 192.168.0.2, /login, 404, 0.601
2026-04-20T17:44:07.072655, server2, 192.168.0.2, /api/data, 404, 0.407
2026-04-20T17:41:14.552811, server1, 192.168.0.2, /products, 200, 0.665
2026-04-20T17:29:21.485132, server2, 192.168.0.5, /api/data, 500, 0.061
2026-04-20T17:24:52.444336, server3, 192.168.0.5, /api/data, 200, 0.488
2026-04-20T17:35:59.100132, server2, 192.168.0.2, /products, 200, 1.156
2026-04-20T17:29:02.203572, server1, 192.168.0.5, /products, 200, 0.778
2026-04-20T17:31:19.680273, server1, 192.168.0.5, /api/data, 200, 0.173
2026-04-20T17:39:21.929683, server1, 192.168.0.5, /products, 200, 0.818
2026-04-20T17:35:45.814337, server3, 192.168.0.5, /products, 200, 0.088
2026-04-20T17:40:45.453550, server3, 192.168.0.2, /, 200, 0.432
2026-04-20T17:44:29.253802, server1, 172.16.0.1, /api/data, 200, 0.97
2026-04-20T17:37:07.207023, server2, 172.16.0.1, /products, 500, 0.335
2026-04-20T17:39:34.823578, server2, 192.168.0.5, /, 200, 0.9
2026-04-20T17:28:56.653263, server3, 192.168.0.5, /products, 200, 1.164
2026-04-20T17:31:34.862058, server3, 10.0.0.8, /api/data, 200, 0.227
2026-04-20T17:28:09.021432, server2, 10.0.0.8, /api/data, 200, 0.433
2026-04-20T17:36:15.686223, server3, 192.168.0.5, /products, 200, 0.638
2026-04-20T17:28:25.434263, server3, 172.16.0.1, /products, 200, 0.349
2026-04-20T17:29:03.608035, server1, 192.168.0.2, /, 500, 0.205
2026-04-20T17:40:29.706375, server2, 172.16.0.1, /api/data, 404, 0.103
2026-04-20T17:25:31.586195, server2, 192.168.0.5, /, 200, 0.421
2026-04-20T17:43:39.495785, server2, 10.0.0.8, /login, 404, 0.736
2026-04-20T17:37:12.249967, server2, 172.16.0.1, /, 500, 0.935
2026-04-20T17:26:48.802068, server3, 192.168.0.2, /api/data, 200, 0.578
2026-04-20T17:39:47.659976, server3, 192.168.0.2, /products, 200, 0.621
2026-04-20T17:30:17.550975, server3, 192.168.0.2, /api/data, 500, 0.49
2026-04-20T17:37:42.749704, server3, 192.168.0.5, /login, 200, 0.932
2026-04-20T17:32:12.808376, server3, 192.168.0.2, /, 404, 0.595
2026-04-20T17:38:35.410153, server3, 172.16.0.1, /login, 500, 0.374
2026-04-20T17:35:56.611251, server1, 192.168.0.5, /, 200, 0.337
2026-04-20T17:26:01.485725, server1, 192.168.0.5, /products, 500, 0.209
2026-04-20T17:33:47.800485, server1, 10.0.0.8, /login, 200, 0.201
2026-04-20T17:39:50.558522, server1, 192.168.0.2, /, 500, 0.419
2026-04-20T17:29:36.591931, server1, 192.168.0.2, /api/data, 200, 0.775
2026-04-20T17:29:22.331869, server2, 192.168.0.5, /products, 200, 0.594
2026-04-20T17:42:05.031764, server1, 172.16.0.1, /products, 200, 0.918
2026-04-20T17:24:58.766430, server2, 172.16.0.1, /, 404, 1.008
2026-04-20T17:34:12.704443, server3, 172.16.0.1, /api/data, 500, 0.946
2026-04-20T17:37:32.597893, server2, 192.168.0.2, /login, 200, 0.555
2026-04-20T17:30:04.735013, server2, 10.0.0.8, /api/data, 200, 0.884
2026-04-20T17:32:35.539093, server1, 10.0.0.8, /, 500, 1.014
2026-04-20T17:38:52.448530, server3, 10.0.0.8, /api/data, 404, 0.12
2026-04-20T17:34:56.366171, server3, 192.168.0.5, /api/data, 200, 0.657
2026-04-20T17:32:03.117929, server3, 172.16.0.1, /api/data, 200, 0.564
2026-04-20T17:31:27.394942, server1, 192.168.0.5, /login, 200, 0.623
2026-04-20T17:34:45.531545, server3, 192.168.0.5, /login, 200, 0.054
2026-04-20T17:35:02.301019, server1, 172.16.0.1, /products, 200, 0.169
2026-04-20T17:29:25.712520, server1, 10.0.0.8, /login, 500, 0.849
2026-04-20T17:30:50.591931, server3, 10.0.0.8, /login, 200, 0.914
2026-04-20T17:33:20.009052, server2, 192.168.0.5, /api/data, 200, 0.102
2026-04-20T17:38:09.049134, server2, 192.168.0.2, /, 200, 0.623
2026-04-20T17:40:35.406975, server1, 172.16.0.1, /products, 200, 0.794
2026-04-20T17:25:48.569149, server2, 192.168.0.5, /api/data, 200, 0.173
2026-04-20T17:34:56.172854, server1, 192.168.0.2, /login, 500, 0.141
2026-04-20T17:25:14.921537, server2, 10.0.0.8, /products, 500, 0.716
2026-04-20T17:34:27.666305, server3, 192.168.0.2, /products, 200, 0.366
2026-04-20T17:34:05.353612, server1, 192.168.0.2, /products, 200, 0.509
2026-04-20T17:44:15.700463, server2, 192.168.0.5, /api/data, 200, 0.853
2026-04-20T17:39:11.746544, server3, 192.168.0.5, /api/data, 404, 0.136
2026-04-20T17:40:15.390567, server2, 172.16.0.1, /login, 200, 0.953
2026-04-20T17:34:39.929219, server2, 192.168.0.5, /login, 200, 0.867
2026-04-20T17:34:07.531422, server1, 192.168.0.5, /api/data, 200, 0.631
2026-04-20T17:31:15.486508, server3, 10.0.0.8, /, 200, 0.679
2026-04-20T17:25:20.968317, server2, 10.0.0.8, /login, 200, 0.144
2026-04-20T17:41:48.838549, server1, 172.16.0.1, /login, 404, 1.128
2026-04-20T17:38:11.731080, server3, 172.16.0.1, /login, 200, 0.135
2026-04-20T17:39:17.318451, server2, 172.16.0.1, /, 200, 0.775
2026-04-20T17:29:57.932574, server2, 192.168.0.2, /products, 200, 0.36
2026-04-20T17:26:28.926361, server2, 192.168.0.5, /login, 200, 0.944
2026-04-20T17:35:11.313945, server2, 192.168.0.2, /api/data, 200, 0.186
2026-04-20T17:39:54.616862, server2, 192.168.0.5, /products, 404, 0.786
2026-04-20T17:26:02.910369, server2, 192.168.0.2, /, 200, 1.074
2026-04-20T17:26:35.227794, server2, 172.16.0.1, /products, 200, 0.798
2026-04-20T17:40:32.404925, server3, 192.168.0.5, /api/data, 404, 0.823
2026-04-20T17:36:45.465263, server3, 172.16.0.1, /, 404, 0.582
2026-04-20T17:33:46.543288, server3, 172.16.0.1, /api/data, 200, 0.964
2026-04-20T17:26:37.149929, server3, 172.16.0.1, /, 500, 0.725
2026-04-20T17:40:32.158549, server2, 172.16.0.1, /, 500, 0.892
2026-04-20T17:24:47.319582, server3, 192.168.0.2, /products, 200, 0.815
2026-04-20T17:41:58.154247, server1, 172.16.0.1, /products, 200, 0.081
2026-04-20T17:33:16.764264, server2, 172.16.0.1, /, 200, 0.395
2026-04-20T17:27:33.803126, server2, 172.16.0.1, /, 404, 1.024
2026-04-20T17:40:50.816410, server2, 192.168.0.2, /api/data, 200, 1.195
2026-04-20T17:24:55.867343, server2, 192.168.0.2, /api/data, 200, 0.077
2026-04-20T17:29:53.375952, server2, 10.0.0.8, /login, 200, 0.381
2026-04-20T17:42:31.483724, server2, 172.16.0.1, /api/data, 404, 0.651
2026-04-20T17:26:46.082649, server3, 192.168.0.2, /login, 200, 1.172
2026-04-20T17:40:35.415932, server3, 192.168.0.5, /, 404, 0.864
2026-04-20T17:27:59.800878, server3, 10.0.0.8, /login, 500, 0.62
2026-04-20T17:25:32.177412, server1, 172.16.0.1, /, 200, 1.005
2026-04-20T17:41:07.870443, server2, 10.0.0.8, /products, 200, 0.328
2026-04-20T17:36:02.688582, server1, 192.168.0.2, /login, 500, 1.143
2026-04-20T17:43:42.351522, server3, 172.16.0.1, /login, 200, 0.895
2026-04-20T17:39:54.054476, server1, 192.168.0.2, /products, 200, 0.47
2026-04-20T17:43:10.266005, server3, 192.168.0.2, /, 200, 0.399
2026-04-20T17:26:14.348389, server3, 10.0.0.8, /, 500, 0.638
2026-04-20T17:40:56.652233, server3, 10.0.0.8, /api/data, 200, 0.288
2026-04-20T17:28:02.266511, server3, 172.16.0.1, /products, 500, 0.397
2026-04-20T17:33:07.546799, server1, 192.168.0.5, /, 404, 0.653
2026-04-20T17:26:18.339439, server1, 192.168.0.5, /, 404, 0.774
2026-04-20T17:42:07.302001, server1, 192.168.0.5, /api/data, 200, 0.291
2026-04-20T17:41:10.768603, server1, 172.16.0.1, /products, 404, 0.203
2026-04-20T17:32:47.392127, server3, 192.168.0.2, /api/data, 200, 0.832
2026-04-20T17:35:42.283525, server2, 172.16.0.1, /api/data, 500, 1.091
2026-04-20T17:31:04.870328, server3, 192.168.0.2, /login, 200, 0.658
2026-04-20T17:34:44.462078, server2, 172.16.0.1, /products, 200, 1.077
2026-04-20T17:26:22.862343, server3, 192.168.0.2, /api/data, 200, 1.116
2026-04-20T17:26:42.046500, server3, 172.16.0.1, /, 200, 1.149
2026-04-20T17:37:42.342437, server2, 192.168.0.2, /login, 200, 0.197
2026-04-20T17:32:15.281851, server3, 172.16.0.1, /products, 404, 0.644
2026-04-20T17:36:14.368233, server1, 192.168.0.5, /products, 500, 1.064
2026-04-20T17:43:56.093414, server1, 192.168.0.2, /products, 200, 0.734
2026-04-20T17:28:33.804828, server3, 10.0.0.8, /api/data, 200, 1.054
2026-04-20T17:34:18.634025, server1, 10.0.0.8, /products, 200, 0.395
2026-04-20T17:25:38.965473, server2, 172.16.0.1, /products, 200, 0.71
2026-04-20T17:24:47.136045, server1, 10.0.0.8, /login, 200, 0.656
2026-04-20T17:24:48.222611, server1, 10.0.0.8, /products, 200, 0.127
2026-04-20T17:29:28.039169, server3, 172.16.0.1, /login, 500, 0.406
2026-04-20T17:34:03.406662, server3, 192.168.0.2, /products, 200, 1.014
2026-04-20T17:29:37.207731, server3, 10.0.0.8, /login, 404, 0.231
2026-04-20T17:39:21.320215, server3, 10.0.0.8, /api/data, 404, 1.022
2026-04-20T17:43:07.514995, server3, 172.16.0.1, /products, 200, 0.761
2026-04-20T17:41:09.842880, server1, 10.0.0.8, /, 404, 1.093
2026-04-20T17:33:19.981142, server1, 172.16.0.1, /, 500, 0.941
2026-04-20T17:29:24.259276, server2, 10.0.0.8, /, 200, 1.059
2026-04-20T17:27:17.990859, server1, 192.168.0.5, /api/data, 200, 0.828
2026-04-20T17:39:34.500235, server1, 192.168.0.2, /login, 404, 1.11
2026-04-20T17:30:30.063460, server2, 192.168.0.2, /products, 500, 0.841
2026-04-20T17:38:58.224731, server1, 10.0.0.8, /products, 200, 1.199
2026-04-20T17:36:34.823913, server1, 172.16.0.1, /, 500, 0.95
2026-04-20T17:32:40.768171, server1, 172.16.0.1, /login, 404, 0.569
2026-04-20T17:25:51.362207, server3, 10.0.0.8, /login, 500, 0.528
2026-04-20T17:32:37.801648, server1, 172.16.0.1, /api/data, 200, 0.084
2026-04-20T17:41:29.552272, server2, 192.168.0.5, /, 404, 0.999
2026-04-20T17:27:29.409635, server1, 10.0.0.8, /products, 200, 0.211
2026-04-20T17:44:33.890304, server1, 192.168.0.5, /, 404, 0.629
2026-04-20T17:25:59.904242, server3, 192.168.0.2, /products, 200, 0.318
2026-04-20T17:42:06.848738, server3, 192.168.0.5, /products, 500, 0.16
2026-04-20T17:25:11.307079, server3, 192.168.0.5, /products, 200, 0.175
2026-04-20T17:34:49.558792, server1, 192.168.0.5, /login, 200, 0.937
2026-04-20T17:37:39.247011, server3, 10.0.0.8, /api/data, 404, 1.024
2026-04-20T17:28:28.214512, server1, 10.0.0.8, /api/data, 500, 0.656
2026-04-20T17:36:46.351185, server2, 10.0.0.8, /api/data, 200, 0.601
2026-04-20T17:25:21.112063, server3, 192.168.0.2, /, 404, 0.069
2026-04-20T17:32:40.972847, server1, 192.168.0.5, /api/data, 200, 0.381
2026-04-20T17:39:41.555943, server1, 10.0.0.8, /login, 404, 0.928
2026-04-20T17:30:06.585680, server3, 172.16.0.1, /, 200, 0.439
2026-04-20T17:34:27.108951, server3, 192.168.0.2, /, 200, 1.054
2026-04-20T17:40:30.289947, server3, 172.16.0.1, /, 200, 0.091
2026-04-20T17:41:17.663827, server3, 10.0.0.8, /login, 200, 1.119
2026-04-20T17:32:01.800258, server2, 10.0.0.8, /login, 200, 0.606
2026-04-20T17:39:30.938359, server1, 10.0.0.8, /login, 200, 0.935
2026-04-20T17:26:14.402336, server3, 10.0.0.8, /api/data, 500, 0.692
2026-04-20T17:34:13.476355, server1, 192.168.0.5, /, 500, 1.138
2026-04-20T17:25:57.746572, server2, 192.168.0.5, /login, 404, 1.152
2026-04-20T17:40:55.401657, server1, 192.168.0.5, /, 500, 1.198
2026-04-20T17:41:54.177204, server3, 10.0.0.8, /api/data, 200, 0.607
2026-04-20T17:44:35.835683, server3, 192.168.0.5, /products, 404, 0.78
2026-04-20T17:34:46.856303, server3, 10.0.0.8, /, 500, 1.128
2026-04-20T17:36:48.061665, server2, 172.16.0.1, /products, 200, 1.154
2026-04-20T17:28:40.077653, server1, 192.168.0.5, /, 200, 0.368
2026-04-20T17:35:42.061610, server1, 10.0.0.8, /login, 200, 0.306
2026-04-20T17:33:29.696662, server3, 192.168.0.2, /login, 200, 0.894
2026-04-20T17:42:58.497398, server3, 192.168.0.2, /, 500, 0.656
2026-04-20T17:42:11.945869, server1, 10.0.0.8, /login, 500, 0.312
2026-04-20T17:28:44.838700, server3, 10.0.0.8, /api/data, 200, 0.352
2026-04-20T17:42:33.727117, server3, 192.168.0.5, /login, 200, 0.86
2026-04-20T17:30:34.168227, server1, 192.168.0.2, /login, 200, 1.173
2026-04-20T17:27:16.023647, server1, 10.0.0.8, /, 200, 0.798
2026-04-20T17:31:20.637942, server1, 192.168.0.2, /login, 200, 0.543
2026-04-20T17:33:47.676442, server3, 172.16.0.1, /api/data, 500, 0.447
2026-04-20T17:38:17.211401, server1, 10.0.0.8, /login, 500, 0.808
2026-04-20T17:39:17.743869, server1, 192.168.0.2, /products, 404, 0.716
2026-04-20T17:29:48.579583, server3, 192.168.0.5, /products, 200, 0.944
2026-04-20T17:36:01.146303, server3, 192.168.0.5, /, 200, 0.139
2026-04-20T17:24:45.250909, server2, 192.168.0.2, /api/data, 200, 0.69
2026-04-20T17:24:52.518815, server2, 172.16.0.1, /products, 500, 0.667
2026-04-20T17:32:19.751311, server3, 172.16.0.1, /api/data, 200, 0.166
2026-04-20T17:34:28.846626, server1, 172.16.0.1, /, 200, 0.402
2026-04-20T17:28:53.175037, server1, 192.168.0.2, /login, 404, 0.231
2026-04-20T17:26:56.681993, server3, 192.168.0.2, /products, 200, 0.809
2026-04-20T17:36:27.741703, server1, 192.168.0.5, /login, 500, 0.429
2026-04-20T17:37:19.271339, server2, 172.16.0.1, /products, 200, 0.503
2026-04-20T17:35:33.774379, server1, 192.168.0.2, /login, 200, 0.089
2026-04-20T17:30:44.658652, server3, 10.0.0.8, /products, 200, 0.8
2026-04-20T17:38:00.560842, server2, 10.0.0.8, /, 200, 0.628
2026-04-20T17:26:54.583724, server3, 172.16.0.1, /api/data, 200, 0.948
2026-04-20T17:30:32.658742, server2, 172.16.0.1, /login, 200, 1.166
2026-04-20T17:35:50.030485, server3, 10.0.0.8, /api/data, 200, 0.542
2026-04-20T17:35:42.683367, server3, 192.168.0.5, /api/data, 404, 0.499
2026-04-20T17:43:56.670030, server3, 10.0.0.8, /login, 500, 0.922
2026-04-20T17:36:03.386427, server3, 172.16.0.1, /login, 500, 0.946
2026-04-20T17:27:25.661493, server3, 10.0.0.8, /login, 200, 0.243
2026-04-20T17:36:39.565983, server2, 10.0.0.8, /, 200, 0.187
2026-04-20T17:33:28.844307, server2, 10.0.0.8, /, 200, 0.211
2026-04-20T17:29:47.171024, server2, 172.16.0.1, /products, 200, 0.083
2026-04-20T17:26:57.968334, server1, 172.16.0.1, /api/data, 404, 0.518
2026-04-20T17:43:54.430425, server3, 172.16.0.1, /products, 200, 1.189
2026-04-20T17:27:07.805264, server1, 10.0.0.8, /products, 200, 0.412
2026-04-20T17:26:36.678692, server1, 192.168.0.2, /api/data, 200, 0.776
2026-04-20T17:43:37.279790, server2, 192.168.0.2, /api/data, 500, 0.245
2026-04-20T17:31:58.624999, server3, 192.168.0.5, /login, 200, 0.622
2026-04-20T17:31:46.029324, server1, 192.168.0.2, /, 200, 0.638
2026-04-20T17:25:01.443006, server1, 172.16.0.1, /products, 500, 0.496
2026-04-20T17:32:54.608820, server1, 10.0.0.8, /products, 200, 0.728
2026-04-20T17:35:59.654534, server1, 10.0.0.8, /products, 200, 0.424
2026-04-20T17:32:43.261345, server2, 192.168.0.5, /api/data, 404, 0.981
2026-04-20T17:33:38.404586, server3, 192.168.0.2, /products, 500, 0.095
2026-04-20T17:30:09.173958, server2, 192.168.0.2, /, 200, 0.832
2026-04-20T17:43:11.760944, server3, 172.16.0.1, /api/data, 200, 0.067
2026-04-20T17:37:42.140536, server3, 192.168.0.5, /login, 200, 0.911
2026-04-20T17:31:14.584670, server1, 192.168.0.2, /api/data, 200, 1.135
2026-04-20T17:29:28.585974, server1, 10.0.0.8, /login, 404, 0.295
2026-04-20T17:35:14.755171, server3, 192.168.0.5, /api/data, 200, 0.092
2026-04-20T17:35:48.912794, server3, 172.16.0.1, /login, 200, 0.755
2026-04-20T17:28:34.004328, server3, 172.16.0.1, /api/data, 200, 0.748
2026-04-20T17:33:51.258635, server3, 192.168.0.5, /api/data, 200, 0.115
2026-04-20T17:40:58.962258, server2, 192.168.0.5, /products, 500, 0.081
2026-04-20T17:29:11.545425, server1, 10.0.0.8, /login, 200, 0.24
2026-04-20T17:33:35.479426, server3, 10.0.0.8, /, 404, 0.463
2026-04-20T17:34:53.756699, server3, 192.168.0.2, /login, 500, 0.113
2026-04-20T17:41:20.497274, server1, 192.168.0.5, /api/data, 404, 0.737
2026-04-20T17:38:11.371974, server1, 192.168.0.2, /, 500, 0.976
2026-04-20T17:36:45.281166, server3, 172.16.0.1, /login, 500, 0.547
2026-04-20T17:32:50.687937, server3, 192.168.0.5, /products, 200, 0.382
2026-04-20T17:33:22.695134, server2, 192.168.0.5, /api/data, 200, 1.174
2026-04-20T17:34:49.602018, server2, 172.16.0.1, /api/data, 200, 0.733
2026-04-20T17:28:10.069641, server2, 192.168.0.2, /, 200, 0.861
2026-04-20T17:33:45.571006, server1, 192.168.0.2, /products, 500, 0.634
2026-04-20T17:26:24.149988, server2, 10.0.0.8, /products, 404, 1.166
2026-04-20T17:36:02.430782, server2, 192.168.0.5, /, 500, 0.185
2026-04-20T17:26:32.653216, server2, 172.16.0.1, /, 200, 0.612
2026-04-20T17:35:52.477461, server1, 10.0.0.8, /login, 200, 0.877
2026-04-20T17:32:14.130372, server3, 10.0.0.8, /products, 500, 0.315
2026-04-20T17:26:49.357838, server2, 172.16.0.1, /login, 200, 0.333
2026-04-20T17:42:39.134497, server2, 172.16.0.1, /login, 200, 0.412
2026-04-20T17:27:20.564724, server1, 10.0.0.8, /products, 404, 0.051
2026-04-20T17:34:28.205370, server1, 192.168.0.2, /products, 200, 0.784
2026-04-20T17:29:49.058970, server1, 192.168.0.5, /api/data, 500, 0.294
2026-04-20T17:29:11.840149, server1, 192.168.0.5, /api/data, 404, 0.61
2026-04-20T17:27:55.646374, server1, 172.16.0.1, /, 200, 1.19
2026-04-20T17:26:52.235702, server1, 172.16.0.1, /, 200, 0.802
2026-04-20T17:30:33.009540, server1, 192.168.0.5, /api/data, 500, 0.549
2026-04-20T17:41:58.482555, server2, 192.168.0.2, /products, 404, 0.94
2026-04-20T17:29:33.077489, server1, 10.0.0.8, /products, 200, 0.634
2026-04-20T17:27:10.951321, server3, 172.16.0.1, /login, 200, 0.07
2026-04-20T17:33:34.568411, server2, 10.0.0.8, /, 200, 0.129
2026-04-20T17:28:17.035662, server2, 192.168.0.5, /login, 200, 1.02
2026-04-20T17:39:24.100722, server3, 192.168.0.2, /api/data, 500, 0.414
2026-04-20T17:34:42.897267, server1, 172.16.0.1, /products, 200, 0.64
2026-04-20T17:41:02.018441, server1, 10.0.0.8, /products, 200, 0.738
2026-04-20T17:44:05.016619, server1, 10.0.0.8, /api/data, 404, 0.875
2026-04-20T17:44:30.662155, server3, 192.168.0.2, /, 500, 0.903
2026-04-20T17:38:01.982873, server3, 192.168.0.2, /login, 200, 0.462
2026-04-20T17:32:43.611946, server2, 10.0.0.8, /api/data, 200, 0.274
2026-04-20T17:36:46.183633, server3, 10.0.0.8, /login, 404, 1.192
2026-04-20T17:25:16.250083, server2, 10.0.0.8, /login, 500, 0.478
2026-04-20T17:29:14.233199, server1, 10.0.0.8, /products, 200, 0.539
2026-04-20T17:35:19.449284, server2, 192.168.0.5, /api/data, 200, 0.122
2026-04-20T17:29:27.565799, server2, 192.168.0.2, /login, 200, 0.167
2026-04-20T17:43:54.508873, server2, 192.168.0.5, /login, 200, 0.386
2026-04-20T17:41:00.118122, server1, 172.16.0.1, /, 200, 0.911
2026-04-20T17:30:27.319930, server2, 192.168.0.5, /, 200, 1.153
2026-04-20T17:31:53.134084, server2, 10.0.0.8, /, 200, 0.613
2026-04-20T17:40:47.533943, server3, 192.168.0.5, /products, 200, 0.745
2026-04-20T17:34:26.899252, server1, 192.168.0.5, /, 500, 0.649
2026-04-20T17:34:35.111735, server3, 10.0.0.8, /products, 200, 1.143
2026-04-20T17:35:28.357661, server2, 172.16.0.1, /products, 500, 0.548
2026-04-20T17:42:23.055100, server3, 172.16.0.1, /products, 200, 0.59
2026-04-20T17:38:56.595975, server3, 10.0.0.8, /login, 500, 0.715
2026-04-20T17:37:34.239392, server3, 10.0.0.8, /api/data, 500, 1.105
2026-04-20T17:36:10.944701, server1, 10.0.0.8, /login, 200, 0.784
2026-04-20T17:41:21.060427, server1, 172.16.0.1, /products, 200, 0.23
2026-04-20T17:39:18.253475, server3, 10.0.0.8, /, 404, 0.735
2026-04-20T17:36:28.846025, server1, 172.16.0.1, /api/data, 404, 0.475
2026-04-20T17:26:19.531751, server2, 10.0.0.8, /login, 200, 0.131
2026-04-20T17:44:40.005782, server3, 10.0.0.8, /products, 404, 0.844
2026-04-20T17:42:06.803395, server1, 192.168.0.2, /api/data, 200, 0.322
2026-04-20T17:37:10.775348, server3, 172.16.0.1, /login, 404, 0.831
2026-04-20T17:37:48.249680, server3, 192.168.0.2, /api/data, 404, 0.201
2026-04-20T17:26:54.136849, server1, 10.0.0.8, /api/data, 200, 1.147
2026-04-20T17:39:45.266421, server3, 10.0.0.8, /, 200, 0.571
2026-04-20T17:26:44.747923, server2, 10.0.0.8, /, 200, 1.156
2026-04-20T17:41:28.355587, server2, 10.0.0.8, /login, 404, 0.862
2026-04-20T17:41:25.268189, server1, 172.16.0.1, /api/data, 200, 0.568
2026-04-20T17:34:07.958289, server3, 10.0.0.8, /api/data, 200, 1.093
2026-04-20T17:35:37.236572, server3, 172.16.0.1, /products, 200, 0.583
2026-04-20T17:34:20.746294, server3, 192.168.0.5, /products, 200, 1.172
2026-04-20T17:30:34.177176, server2, 172.16.0.1, /, 500, 0.31
2026-04-20T17:28:31.734172, server2, 192.168.0.5, /, 200, 0.129
2026-04-20T17:34:53.369388, server3, 192.168.0.5, /login, 500, 0.119
2026-04-20T17:44:16.525900, server1, 10.0.0.8, /api/data, 404, 0.756
2026-04-20T17:39:28.846794, server3, 10.0.0.8, /, 200, 0.973
2026-04-20T17:34:19.742344, server3, 192.168.0.5, /, 404, 0.865
2026-04-20T17:39:00.030362, server1, 10.0.0.8, /login, 500, 0.305
2026-04-20T17:44:26.238520, server3, 192.168.0.2, /api/data, 404, 0.788
2026-04-20T17:32:29.399727, server2, 10.0.0.8, /login, 200, 0.545
2026-04-20T17:40:23.879362, server3, 172.16.0.1, /api/data, 200, 1.175
2026-04-20T17:32:40.007033, server3, 192.168.0.5, /, 200, 1.077
2026-04-20T17:28:54.285280, server2, 10.0.0.8, /api/data, 200, 0.203
2026-04-20T17:29:04.059364, server1, 192.168.0.2, /, 404, 0.069
2026-04-20T17:39:00.293038, server2, 192.168.0.2, /api/data, 500, 0.555
2026-04-20T17:44:04.165530, server1, 10.0.0.8, /login, 200, 1.116
2026-04-20T17:40:39.093600, server1, 10.0.0.8, /, 500, 1.167
2026-04-20T17:42:30.905360, server2, 10.0.0.8, /products, 500, 0.714
2026-04-20T17:39:14.714165, server2, 10.0.0.8, /login, 500, 1.091
2026-04-20T17:37:08.272906, server2, 192.168.0.2, /api/data, 200, 1.194
2026-04-20T17:41:13.427089, server2, 192.168.0.2, /login, 404, 0.786
2026-04-20T17:30:14.037909, server3, 192.168.0.2, /api/data, 200, 1.054
2026-04-20T17:25:32.137622, server3, 192.168.0.5, /login, 200, 0.351
2026-04-20T17:43:10.977378, server2, 192.168.0.2, /login, 200, 1.125
2026-04-20T17:26:13.274418, server2, 192.168.0.5, /login, 200, 0.068
2026-04-20T17:38:05.007686, server1, 192.168.0.5, /products, 500, 0.523
2026-04-20T17:43:38.984006, server3, 172.16.0.1, /api/data, 404, 0.619
2026-04-20T17:25:31.814521, server3, 172.16.0.1, /api/data, 500, 0.768
2026-04-20T17:35:46.781819, server1, 10.0.0.8, /, 200, 0.283
2026-04-20T17:44:10.611288, server1, 172.16.0.1, /, 200, 0.208
2026-04-20T17:35:43.282272, server3, 10.0.0.8, /, 200, 0.956
2026-04-20T17:41:52.145563, server1, 192.168.0.2, /login, 200, 0.467
2026-04-20T17:25:17.557261, server2, 192.168.0.5, /login, 404, 0.23
2026-04-20T17:44:31.667891, server2, 10.0.0.8, /products, 200, 0.31
2026-04-20T17:39:18.299398, server1, 10.0.0.8, /, 500, 0.963
2026-04-20T17:44:43.169217, server3, 172.16.0.1, /api/data, 200, 1.103
2026-04-20T17:30:21.622407, server2, 192.168.0.2, /products, 200, 0.881
2026-04-20T17:26:07.795032, server1, 192.168.0.2, /products, 200, 0.28
2026-04-20T17:41:13.945255, server3, 10.0.0.8, /login, 200, 0.897
2026-04-20T17:36:30.181354, server1, 172.16.0.1, /api/data, 200, 0.814
2026-04-20T17:26:24.386123, server2, 192.168.0.2, /, 500, 0.737
2026-04-20T17:38:33.375803, server2, 192.168.0.2, /login, 200, 0.436
2026-04-20T17:40:39.231281, server1, 172.16.0.1, /login, 404, 0.104
